Date,DishID,Vegetarian,Price,QuantitySold,DayOfWeek,Occasion
24-10-2022,10,Yes,550,22,Monday,Diwali
25-10-2022,1,No,100,7,Tuesday,None
25-10-2022,2,Yes,150,18,Tuesday,None
25-10-2022,3,No,200,7,Tuesday,None
25-10-2022,4,Yes,250,7,Tuesday,None
25-10-2022,5,No,300,3,Tuesday,None
25-10-2022,6,Yes,350,0,Tuesday,None
25-10-2022,7,No,400,2,Tuesday,None
25-10-2022,8,Yes,450,22,Tuesday,None
25-10-2022,9,No,500,7,Tuesday,None
25-10-2022,10,Yes,550,11,Tuesday,None
26-10-2022,1,No,100,26,Wednesday,None
26-10-2022,2,Yes,150,13,Wednesday,None
26-10-2022,3,No,200,16,Wednesday,None
26-10-2022,4,Yes,250,26,Wednesday,None
26-10-2022,5,No,300,16,Wednesday,None
26-10-2022,6,Yes,350,23,Wednesday,None
26-10-2022,7,No,400,8,Wednesday,None
26-10-2022,8,Yes,450,15,Wednesday,None
26-10-2022,9,No,500,1,Wednesday,None
26-10-2022,10,Yes,550,28,Wednesday,None
27-10-2022,1,No,100,24,Thursday,None
27-10-2022,2,Yes,150,28,Thursday,None
27-10-2022,3,No,200,28,Thursday,None
27-10-2022,4,Yes,250,18,Thursday,None
27-10-2022,5,No,300,0,Thursday,None
27-10-2022,6,Yes,350,12,Thursday,None
27-10-2022,7,No,400,16,Thursday,None
27-10-2022,8,Yes,450,26,Thursday,None
27-10-2022,9,No,500,29,Thursday,None
27-10-2022,10,Yes,550,13,Thursday,None
28-10-2022,1,No,100,15,Friday,None
28-10-2022,2,Yes,150,25,Friday,None
28-10-2022,3,No,200,5,Friday,None
28-10-2022,4,Yes,250,23,Friday,None
28-10-2022,5,No,300,1,Friday,None
28-10-2022,6,Yes,350,23,Friday,None
28-10-2022,7,No,400,26,Friday,None
28-10-2022,8,Yes,450,14,Friday,None
28-10-2022,9,No,500,28,Friday,None
28-10-2022,10,Yes,550,3,Friday,None
29-10-2022,1,No,100,8,Saturday,None
29-10-2022,2,Yes,150,11,Saturday,None
29-10-2022,3,No,200,8,Saturday,None
29-10-2022,4,Yes,250,29,Saturday,None
29-10-2022,5,No,300,28,Saturday,None
29-10-2022,6,Yes,350,26,Saturday,None
29-10-2022,7,No,400,17,Saturday,None
29-10-2022,8,Yes,450,23,Saturday,None
29-10-2022,9,No,500,16,Saturday,None
29-10-2022,10,Yes,550,24,Saturday,None
30-10-2022,1,No,100,13,Sunday,None
30-10-2022,2,Yes,150,10,Sunday,None
30-10-2022,3,No,200,19,Sunday,None
30-10-2022,4,Yes,250,9,Sunday,None
30-10-2022,5,No,300,16,Sunday,None
30-10-2022,6,Yes,350,0,Sunday,None
30-10-2022,7,No,400,15,Sunday,None
30-10-2022,8,Yes,450,12,Sunday,None
30-10-2022,9,No,500,20,Sunday,None
30-10-2022,10,Yes,550,26,Sunday,None
31-10-2022,1,No,100,14,Monday,None
31-10-2022,2,Yes,150,7,Monday,None
31-10-2022,3,No,200,17,Monday,None
31-10-2022,4,Yes,250,8,Monday,None
31-10-2022,5,No,300,15,Monday,None
31-10-2022,6,Yes,350,28,Monday,None
31-10-2022,7,No,400,4,Monday,None
31-10-2022,8,Yes,450,14,Monday,None
31-10-2022,9,No,500,12,Monday,None
31-10-2022,10,Yes,550,15,Monday,None
01-11-2022,1,No,100,25,Tuesday,None
01-11-2022,2,Yes,150,16,Tuesday,None
01-11-2022,3,No,200,15,Tuesday,None
01-11-2022,4,Yes,250,25,Tuesday,None
01-11-2022,5,No,300,3,Tuesday,None
01-11-2022,6,Yes,350,15,Tuesday,None
01-11-2022,7,No,400,22,Tuesday,None
01-11-2022,8,Yes,450,11,Tuesday,None
01-11-2022,9,No,500,14,Tuesday,None
01-11-2022,10,Yes,550,15,Tuesday,None
02-11-2022,1,No,100,15,Wednesday,None
02-11-2022,2,Yes,150,18,Wednesday,None
02-11-2022,3,No,200,20,Wednesday,None
02-11-2022,4,Yes,250,13,Wednesday,None
02-11-2022,5,No,300,24,Wednesday,None
02-11-2022,6,Yes,350,29,Wednesday,None
02-11-2022,7,No,400,11,Wednesday,None
02-11-2022,8,Yes,450,25,Wednesday,None
02-11-2022,9,No,500,27,Wednesday,None
02-11-2022,10,Yes,550,22,Wednesday,None
03-11-2022,1,No,100,17,Thursday,None
03-11-2022,2,Yes,150,3,Thursday,None
03-11-2022,3,No,200,6,Thursday,None
03-11-2022,4,Yes,250,14,Thursday,None
03-11-2022,5,No,300,4,Thursday,None
03-11-2022,6,Yes,350,19,Thursday,None
03-11-2022,7,No,400,12,Thursday,None
03-11-2022,8,Yes,450,1,Thursday,None
03-11-2022,9,No,500,23,Thursday,None
03-11-2022,10,Yes,550,3,Thursday,None
04-11-2022,1,No,100,29,Friday,None
04-11-2022,2,Yes,150,9,Friday,None
04-11-2022,3,No,200,2,Friday,None
04-11-2022,4,Yes,250,18,Friday,None
04-11-2022,5,No,300,26,Friday,None
04-11-2022,6,Yes,350,16,Friday,None
04-11-2022,7,No,400,13,Friday,None
04-11-2022,8,Yes,450,9,Friday,None
04-11-2022,9,No,500,26,Friday,None
04-11-2022,10,Yes,550,17,Friday,None
05-11-2022,1,No,100,19,Saturday,None
05-11-2022,2,Yes,150,22,Saturday,None
05-11-2022,3,No,200,29,Saturday,None
05-11-2022,4,Yes,250,13,Saturday,None
05-11-2022,5,No,300,9,Saturday,None
05-11-2022,6,Yes,350,26,Saturday,None
05-11-2022,7,No,400,11,Saturday,None
05-11-2022,8,Yes,450,0,Saturday,None
05-11-2022,9,No,500,27,Saturday,None
05-11-2022,10,Yes,550,12,Saturday,None
06-11-2022,1,No,100,3,Sunday,None
06-11-2022,2,Yes,150,19,Sunday,None
06-11-2022,3,No,200,6,Sunday,None
06-11-2022,4,Yes,250,25,Sunday,None
06-11-2022,5,No,300,5,Sunday,None
06-11-2022,6,Yes,350,21,Sunday,None
06-11-2022,7,No,400,28,Sunday,None
06-11-2022,8,Yes,450,16,Sunday,None
06-11-2022,9,No,500,2,Sunday,None
06-11-2022,10,Yes,550,17,Sunday,None
07-11-2022,1,No,100,5,Monday,None
07-11-2022,2,Yes,150,22,Monday,None
07-11-2022,3,No,200,0,Monday,None
07-11-2022,4,Yes,250,17,Monday,None
07-11-2022,5,No,300,21,Monday,None
07-11-2022,6,Yes,350,4,Monday,None
07-11-2022,7,No,400,18,Monday,None
07-11-2022,8,Yes,450,23,Monday,None
07-11-2022,9,No,500,10,Monday,None
07-11-2022,10,Yes,550,12,Monday,None
08-11-2022,1,No,100,21,Tuesday,None
08-11-2022,2,Yes,150,1,Tuesday,None
08-11-2022,3,No,200,27,Tuesday,None
08-11-2022,4,Yes,250,16,Tuesday,None
08-11-2022,5,No,300,0,Tuesday,None
08-11-2022,6,Yes,350,5,Tuesday,None
08-11-2022,7,No,400,19,Tuesday,None
08-11-2022,8,Yes,450,27,Tuesday,None
08-11-2022,9,No,500,26,Tuesday,None
08-11-2022,10,Yes,550,9,Tuesday,None
09-11-2022,1,No,100,19,Wednesday,None
09-11-2022,2,Yes,150,27,Wednesday,None
09-11-2022,3,No,200,4,Wednesday,None
09-11-2022,4,Yes,250,5,Wednesday,None
09-11-2022,5,No,300,24,Wednesday,None
09-11-2022,6,Yes,350,25,Wednesday,None
09-11-2022,7,No,400,6,Wednesday,None
09-11-2022,8,Yes,450,10,Wednesday,None
09-11-2022,9,No,500,0,Wednesday,None
09-11-2022,10,Yes,550,27,Wednesday,None
10-11-2022,1,No,100,10,Thursday,None
10-11-2022,2,Yes,150,12,Thursday,None
10-11-2022,3,No,200,0,Thursday,None
10-11-2022,4,Yes,250,6,Thursday,None
10-11-2022,5,No,300,2,Thursday,None
10-11-2022,6,Yes,350,27,Thursday,None
10-11-2022,7,No,400,7,Thursday,None
10-11-2022,8,Yes,450,24,Thursday,None
10-11-2022,9,No,500,13,Thursday,None
10-11-2022,10,Yes,550,6,Thursday,None
11-11-2022,1,No,100,2,Friday,None
11-11-2022,2,Yes,150,20,Friday,None
11-11-2022,3,No,200,24,Friday,None
11-11-2022,4,Yes,250,13,Friday,None
11-11-2022,5,No,300,19,Friday,None
11-11-2022,6,Yes,350,25,Friday,None
11-11-2022,7,No,400,22,Friday,None
11-11-2022,8,Yes,450,6,Friday,None
11-11-2022,9,No,500,25,Friday,None
11-11-2022,10,Yes,550,4,Friday,None
12-11-2022,1,No,100,13,Saturday,None
12-11-2022,2,Yes,150,16,Saturday,None
12-11-2022,3,No,200,22,Saturday,None
12-11-2022,4,Yes,250,26,Saturday,None
12-11-2022,5,No,300,5,Saturday,None
12-11-2022,6,Yes,350,24,Saturday,None
12-11-2022,7,No,400,2,Saturday,None
12-11-2022,8,Yes,450,25,Saturday,None
12-11-2022,9,No,500,0,Saturday,None
12-11-2022,10,Yes,550,28,Saturday,None
13-11-2022,1,No,100,20,Sunday,None
13-11-2022,2,Yes,150,22,Sunday,None
13-11-2022,3,No,200,24,Sunday,None
13-11-2022,4,Yes,250,14,Sunday,None
13-11-2022,5,No,300,1,Sunday,None
13-11-2022,6,Yes,350,27,Sunday,None
13-11-2022,7,No,400,21,Sunday,None
13-11-2022,8,Yes,450,25,Sunday,None
13-11-2022,9,No,500,17,Sunday,None
13-11-2022,10,Yes,550,20,Sunday,None
14-11-2022,1,No,100,4,Monday,None
14-11-2022,2,Yes,150,4,Monday,None
14-11-2022,3,No,200,26,Monday,None
14-11-2022,4,Yes,250,9,Monday,None
14-11-2022,5,No,300,26,Monday,None
14-11-2022,6,Yes,350,15,Monday,None
14-11-2022,7,No,400,3,Monday,None
14-11-2022,8,Yes,450,19,Monday,None
14-11-2022,9,No,500,13,Monday,None
14-11-2022,10,Yes,550,25,Monday,None
15-11-2022,1,No,100,23,Tuesday,None
15-11-2022,2,Yes,150,22,Tuesday,None
15-11-2022,3,No,200,28,Tuesday,None
15-11-2022,4,Yes,250,26,Tuesday,None
15-11-2022,5,No,300,11,Tuesday,None
15-11-2022,6,Yes,350,17,Tuesday,None
15-11-2022,7,No,400,29,Tuesday,None
15-11-2022,8,Yes,450,13,Tuesday,None
15-11-2022,9,No,500,6,Tuesday,None
15-11-2022,10,Yes,550,9,Tuesday,None
16-11-2022,1,No,100,5,Wednesday,None
16-11-2022,2,Yes,150,17,Wednesday,None
16-11-2022,3,No,200,17,Wednesday,None
16-11-2022,4,Yes,250,1,Wednesday,None
16-11-2022,5,No,300,12,Wednesday,None
16-11-2022,6,Yes,350,28,Wednesday,None
16-11-2022,7,No,400,13,Wednesday,None
16-11-2022,8,Yes,450,20,Wednesday,None
16-11-2022,9,No,500,2,Wednesday,None
16-11-2022,10,Yes,550,18,Wednesday,None
17-11-2022,1,No,100,13,Thursday,None
17-11-2022,2,Yes,150,7,Thursday,None
17-11-2022,3,No,200,1,Thursday,None
17-11-2022,4,Yes,250,20,Thursday,None
17-11-2022,5,No,300,3,Thursday,None
17-11-2022,6,Yes,350,11,Thursday,None
17-11-2022,7,No,400,2,Thursday,None
17-11-2022,8,Yes,450,12,Thursday,None
17-11-2022,9,No,500,10,Thursday,None
17-11-2022,10,Yes,550,3,Thursday,None
18-11-2022,1,No,100,20,Friday,None
18-11-2022,2,Yes,150,27,Friday,None
18-11-2022,3,No,200,12,Friday,None
18-11-2022,4,Yes,250,24,Friday,None
18-11-2022,5,No,300,8,Friday,None
18-11-2022,6,Yes,350,14,Friday,None
18-11-2022,7,No,400,3,Friday,None
18-11-2022,8,Yes,450,23,Friday,None
18-11-2022,9,No,500,0,Friday,None
18-11-2022,10,Yes,550,24,Friday,None
19-11-2022,1,No,100,7,Saturday,None
19-11-2022,2,Yes,150,18,Saturday,None
19-11-2022,3,No,200,21,Saturday,None
19-11-2022,4,Yes,250,18,Saturday,None
19-11-2022,5,No,300,24,Saturday,None
19-11-2022,6,Yes,350,8,Saturday,None
19-11-2022,7,No,400,19,Saturday,None
19-11-2022,8,Yes,450,13,Saturday,None
19-11-2022,9,No,500,22,Saturday,None
19-11-2022,10,Yes,550,25,Saturday,None
20-11-2022,1,No,100,28,Sunday,None
20-11-2022,2,Yes,150,12,Sunday,None
20-11-2022,3,No,200,17,Sunday,None
20-11-2022,4,Yes,250,15,Sunday,None
20-11-2022,5,No,300,18,Sunday,None
20-11-2022,6,Yes,350,24,Sunday,None
20-11-2022,7,No,400,14,Sunday,None
20-11-2022,8,Yes,450,8,Sunday,None
20-11-2022,9,No,500,2,Sunday,None
20-11-2022,10,Yes,550,16,Sunday,None
21-11-2022,1,No,100,12,Monday,None
21-11-2022,2,Yes,150,17,Monday,None
21-11-2022,3,No,200,17,Monday,None
21-11-2022,4,Yes,250,29,Monday,None
21-11-2022,5,No,300,13,Monday,None
21-11-2022,6,Yes,350,29,Monday,None
21-11-2022,7,No,400,4,Monday,None
21-11-2022,8,Yes,450,25,Monday,None
21-11-2022,9,No,500,29,Monday,None
21-11-2022,10,Yes,550,13,Monday,None
22-11-2022,1,No,100,19,Tuesday,None
22-11-2022,2,Yes,150,4,Tuesday,None
22-11-2022,3,No,200,17,Tuesday,None
22-11-2022,4,Yes,250,2,Tuesday,None
22-11-2022,5,No,300,12,Tuesday,None
22-11-2022,6,Yes,350,28,Tuesday,None
22-11-2022,7,No,400,1,Tuesday,None
22-11-2022,8,Yes,450,16,Tuesday,None
22-11-2022,9,No,500,13,Tuesday,None
22-11-2022,10,Yes,550,23,Tuesday,None
23-11-2022,1,No,100,14,Wednesday,None
23-11-2022,2,Yes,150,12,Wednesday,None
23-11-2022,3,No,200,6,Wednesday,None
23-11-2022,4,Yes,250,1,Wednesday,None
23-11-2022,5,No,300,13,Wednesday,None
23-11-2022,6,Yes,350,8,Wednesday,None
23-11-2022,7,No,400,18,Wednesday,None
23-11-2022,8,Yes,450,6,Wednesday,None
23-11-2022,9,No,500,8,Wednesday,None
23-11-2022,10,Yes,550,10,Wednesday,None
24-11-2022,1,No,100,5,Thursday,None
24-11-2022,2,Yes,150,14,Thursday,None
24-11-2022,3,No,200,28,Thursday,None
24-11-2022,4,Yes,250,7,Thursday,None
24-11-2022,5,No,300,22,Thursday,None
24-11-2022,6,Yes,350,17,Thursday,None
24-11-2022,7,No,400,27,Thursday,None
24-11-2022,8,Yes,450,14,Thursday,None
24-11-2022,9,No,500,23,Thursday,None
24-11-2022,10,Yes,550,12,Thursday,None
25-11-2022,1,No,100,18,Friday,None
25-11-2022,2,Yes,150,10,Friday,None
25-11-2022,3,No,200,1,Friday,None
25-11-2022,4,Yes,250,1,Friday,None
25-11-2022,5,No,300,17,Friday,None
25-11-2022,6,Yes,350,18,Friday,None
25-11-2022,7,No,400,3,Friday,None
25-11-2022,8,Yes,450,7,Friday,None
25-11-2022,9,No,500,22,Friday,None
25-11-2022,10,Yes,550,26,Friday,None
26-11-2022,1,No,100,17,Saturday,None
26-11-2022,2,Yes,150,29,Saturday,None
26-11-2022,3,No,200,16,Saturday,None
26-11-2022,4,Yes,250,9,Saturday,None
26-11-2022,5,No,300,28,Saturday,None
26-11-2022,6,Yes,350,22,Saturday,None
26-11-2022,7,No,400,7,Saturday,None
26-11-2022,8,Yes,450,15,Saturday,None
26-11-2022,9,No,500,10,Saturday,None
26-11-2022,10,Yes,550,12,Saturday,None
27-11-2022,1,No,100,13,Sunday,None
27-11-2022,2,Yes,150,10,Sunday,None
27-11-2022,3,No,200,4,Sunday,None
27-11-2022,4,Yes,250,27,Sunday,None
27-11-2022,5,No,300,3,Sunday,None
27-11-2022,6,Yes,350,14,Sunday,None
27-11-2022,7,No,400,25,Sunday,None
27-11-2022,8,Yes,450,0,Sunday,None
27-11-2022,9,No,500,18,Sunday,None
27-11-2022,10,Yes,550,16,Sunday,None
28-11-2022,1,No,100,24,Monday,None
28-11-2022,2,Yes,150,3,Monday,None
28-11-2022,3,No,200,28,Monday,None
28-11-2022,4,Yes,250,5,Monday,None
28-11-2022,5,No,300,27,Monday,None
28-11-2022,6,Yes,350,27,Monday,None
28-11-2022,7,No,400,8,Monday,None
28-11-2022,8,Yes,450,26,Monday,None
28-11-2022,9,No,500,0,Monday,None
28-11-2022,10,Yes,550,17,Monday,None
29-11-2022,1,No,100,26,Tuesday,None
29-11-2022,2,Yes,150,5,Tuesday,None
29-11-2022,3,No,200,23,Tuesday,None
29-11-2022,4,Yes,250,21,Tuesday,None
29-11-2022,5,No,300,6,Tuesday,None
29-11-2022,6,Yes,350,25,Tuesday,None
29-11-2022,7,No,400,25,Tuesday,None
29-11-2022,8,Yes,450,6,Tuesday,None
29-11-2022,9,No,500,28,Tuesday,None
29-11-2022,10,Yes,550,2,Tuesday,None
30-11-2022,1,No,100,12,Wednesday,None
30-11-2022,2,Yes,150,14,Wednesday,None
30-11-2022,3,No,200,7,Wednesday,None
30-11-2022,4,Yes,250,25,Wednesday,None
30-11-2022,5,No,300,20,Wednesday,None
30-11-2022,6,Yes,350,23,Wednesday,None
30-11-2022,7,No,400,23,Wednesday,None
30-11-2022,8,Yes,450,1,Wednesday,None
30-11-2022,9,No,500,11,Wednesday,None
30-11-2022,10,Yes,550,4,Wednesday,None
01-12-2022,1,No,100,2,Thursday,None
01-12-2022,2,Yes,150,18,Thursday,None
01-12-2022,3,No,200,22,Thursday,None
01-12-2022,4,Yes,250,24,Thursday,None
01-12-2022,5,No,300,7,Thursday,None
01-12-2022,6,Yes,350,22,Thursday,None
01-12-2022,7,No,400,24,Thursday,None
01-12-2022,8,Yes,450,3,Thursday,None
01-12-2022,9,No,500,4,Thursday,None
01-12-2022,10,Yes,550,28,Thursday,None
02-12-2022,1,No,100,27,Friday,None
02-12-2022,2,Yes,150,16,Friday,None
02-12-2022,3,No,200,16,Friday,None
02-12-2022,4,Yes,250,16,Friday,None
02-12-2022,5,No,300,9,Friday,None
02-12-2022,6,Yes,350,26,Friday,None
02-12-2022,7,No,400,5,Friday,None
02-12-2022,8,Yes,450,27,Friday,None
02-12-2022,9,No,500,27,Friday,None
02-12-2022,10,Yes,550,10,Friday,None
03-12-2022,1,No,100,22,Saturday,None
03-12-2022,2,Yes,150,0,Saturday,None
03-12-2022,3,No,200,26,Saturday,None
03-12-2022,4,Yes,250,0,Saturday,None
03-12-2022,5,No,300,0,Saturday,None
03-12-2022,6,Yes,350,24,Saturday,None
03-12-2022,7,No,400,12,Saturday,None
03-12-2022,8,Yes,450,3,Saturday,None
03-12-2022,9,No,500,26,Saturday,None
03-12-2022,10,Yes,550,21,Saturday,None
04-12-2022,1,No,100,21,Sunday,None
04-12-2022,2,Yes,150,22,Sunday,None
04-12-2022,3,No,200,5,Sunday,None
04-12-2022,4,Yes,250,11,Sunday,None
04-12-2022,5,No,300,5,Sunday,None
04-12-2022,6,Yes,350,22,Sunday,None
04-12-2022,7,No,400,14,Sunday,None
04-12-2022,8,Yes,450,16,Sunday,None
04-12-2022,9,No,500,9,Sunday,None
04-12-2022,10,Yes,550,29,Sunday,None
05-12-2022,1,No,100,14,Monday,None
05-12-2022,2,Yes,150,14,Monday,None
05-12-2022,3,No,200,16,Monday,None
05-12-2022,4,Yes,250,21,Monday,None
05-12-2022,5,No,300,27,Monday,None
05-12-2022,6,Yes,350,28,Monday,None
05-12-2022,7,No,400,6,Monday,None
05-12-2022,8,Yes,450,19,Monday,None
05-12-2022,9,No,500,8,Monday,None
05-12-2022,10,Yes,550,23,Monday,None
06-12-2022,1,No,100,8,Tuesday,None
06-12-2022,2,Yes,150,27,Tuesday,None
06-12-2022,3,No,200,11,Tuesday,None
06-12-2022,4,Yes,250,5,Tuesday,None
06-12-2022,5,No,300,16,Tuesday,None
06-12-2022,6,Yes,350,22,Tuesday,None
06-12-2022,7,No,400,16,Tuesday,None
06-12-2022,8,Yes,450,8,Tuesday,None
06-12-2022,9,No,500,29,Tuesday,None
06-12-2022,10,Yes,550,23,Tuesday,None
07-12-2022,1,No,100,7,Wednesday,None
07-12-2022,2,Yes,150,21,Wednesday,None
07-12-2022,3,No,200,2,Wednesday,None
07-12-2022,4,Yes,250,18,Wednesday,None
07-12-2022,5,No,300,15,Wednesday,None
07-12-2022,6,Yes,350,0,Wednesday,None
07-12-2022,7,No,400,13,Wednesday,None
07-12-2022,8,Yes,450,11,Wednesday,None
07-12-2022,9,No,500,13,Wednesday,None
07-12-2022,10,Yes,550,13,Wednesday,None
08-12-2022,1,No,100,27,Thursday,None
08-12-2022,2,Yes,150,3,Thursday,None
08-12-2022,3,No,200,19,Thursday,None
08-12-2022,4,Yes,250,7,Thursday,None
08-12-2022,5,No,300,4,Thursday,None
08-12-2022,6,Yes,350,23,Thursday,None
08-12-2022,7,No,400,29,Thursday,None
08-12-2022,8,Yes,450,6,Thursday,None
08-12-2022,9,No,500,5,Thursday,None
08-12-2022,10,Yes,550,20,Thursday,None
09-12-2022,1,No,100,14,Friday,None
09-12-2022,2,Yes,150,27,Friday,None
09-12-2022,3,No,200,4,Friday,None
09-12-2022,4,Yes,250,1,Friday,None
09-12-2022,5,No,300,25,Friday,None
09-12-2022,6,Yes,350,19,Friday,None
09-12-2022,7,No,400,11,Friday,None
09-12-2022,8,Yes,450,17,Friday,None
09-12-2022,9,No,500,29,Friday,None
09-12-2022,10,Yes,550,12,Friday,None
10-12-2022,1,No,100,16,Saturday,None
10-12-2022,2,Yes,150,26,Saturday,None
10-12-2022,3,No,200,13,Saturday,None
10-12-2022,4,Yes,250,12,Saturday,None
10-12-2022,5,No,300,2,Saturday,None
10-12-2022,6,Yes,350,16,Saturday,None
10-12-2022,7,No,400,15,Saturday,None
10-12-2022,8,Yes,450,13,Saturday,None
10-12-2022,9,No,500,9,Saturday,None
10-12-2022,10,Yes,550,15,Saturday,None
11-12-2022,1,No,100,28,Sunday,None
11-12-2022,2,Yes,150,24,Sunday,None
11-12-2022,3,No,200,7,Sunday,None
11-12-2022,4,Yes,250,25,Sunday,None
11-12-2022,5,No,300,7,Sunday,None
11-12-2022,6,Yes,350,28,Sunday,None
11-12-2022,7,No,400,25,Sunday,None
11-12-2022,8,Yes,450,2,Sunday,None
11-12-2022,9,No,500,17,Sunday,None
11-12-2022,10,Yes,550,11,Sunday,None
12-12-2022,1,No,100,15,Monday,None
12-12-2022,2,Yes,150,23,Monday,None
12-12-2022,3,No,200,4,Monday,None
12-12-2022,4,Yes,250,22,Monday,None
12-12-2022,5,No,300,15,Monday,None
12-12-2022,6,Yes,350,4,Monday,None
12-12-2022,7,No,400,22,Monday,None
12-12-2022,8,Yes,450,3,Monday,None
12-12-2022,9,No,500,13,Monday,None
12-12-2022,10,Yes,550,27,Monday,None
13-12-2022,1,No,100,1,Tuesday,None
13-12-2022,2,Yes,150,27,Tuesday,None
13-12-2022,3,No,200,20,Tuesday,None
13-12-2022,4,Yes,250,3,Tuesday,None
13-12-2022,5,No,300,4,Tuesday,None
13-12-2022,6,Yes,350,2,Tuesday,None
13-12-2022,7,No,400,7,Tuesday,None
13-12-2022,8,Yes,450,23,Tuesday,None
13-12-2022,9,No,500,6,Tuesday,None
13-12-2022,10,Yes,550,26,Tuesday,None
14-12-2022,1,No,100,27,Wednesday,None
14-12-2022,2,Yes,150,9,Wednesday,None
14-12-2022,3,No,200,0,Wednesday,None
14-12-2022,4,Yes,250,5,Wednesday,None
14-12-2022,5,No,300,17,Wednesday,None
14-12-2022,6,Yes,350,14,Wednesday,None
14-12-2022,7,No,400,27,Wednesday,None
14-12-2022,8,Yes,450,11,Wednesday,None
14-12-2022,9,No,500,20,Wednesday,None
14-12-2022,10,Yes,550,18,Wednesday,None
15-12-2022,1,No,100,14,Thursday,None
15-12-2022,2,Yes,150,22,Thursday,None
15-12-2022,3,No,200,18,Thursday,None
15-12-2022,4,Yes,250,6,Thursday,None
15-12-2022,5,No,300,0,Thursday,None
15-12-2022,6,Yes,350,22,Thursday,None
15-12-2022,7,No,400,0,Thursday,None
15-12-2022,8,Yes,450,11,Thursday,None
15-12-2022,9,No,500,19,Thursday,None
15-12-2022,10,Yes,550,20,Thursday,None
16-12-2022,1,No,100,15,Friday,None
16-12-2022,2,Yes,150,14,Friday,None
16-12-2022,3,No,200,1,Friday,None
16-12-2022,4,Yes,250,23,Friday,None
16-12-2022,5,No,300,13,Friday,None
16-12-2022,6,Yes,350,29,Friday,None
16-12-2022,7,No,400,11,Friday,None
16-12-2022,8,Yes,450,27,Friday,None
16-12-2022,9,No,500,28,Friday,None
16-12-2022,10,Yes,550,7,Friday,None
17-12-2022,1,No,100,6,Saturday,None
17-12-2022,2,Yes,150,10,Saturday,None
17-12-2022,3,No,200,12,Saturday,None
17-12-2022,4,Yes,250,26,Saturday,None
17-12-2022,5,No,300,20,Saturday,None
17-12-2022,6,Yes,350,24,Saturday,None
17-12-2022,7,No,400,8,Saturday,None
17-12-2022,8,Yes,450,7,Saturday,None
17-12-2022,9,No,500,3,Saturday,None
17-12-2022,10,Yes,550,9,Saturday,None
18-12-2022,1,No,100,1,Sunday,None
18-12-2022,2,Yes,150,18,Sunday,None
18-12-2022,3,No,200,17,Sunday,None
18-12-2022,4,Yes,250,24,Sunday,None
18-12-2022,5,No,300,16,Sunday,None
18-12-2022,6,Yes,350,12,Sunday,None
18-12-2022,7,No,400,27,Sunday,None
18-12-2022,8,Yes,450,21,Sunday,None
18-12-2022,9,No,500,4,Sunday,None
18-12-2022,10,Yes,550,18,Sunday,None
19-12-2022,1,No,100,25,Monday,None
19-12-2022,2,Yes,150,14,Monday,None
19-12-2022,3,No,200,1,Monday,None
19-12-2022,4,Yes,250,9,Monday,None
19-12-2022,5,No,300,17,Monday,None
19-12-2022,6,Yes,350,9,Monday,None
19-12-2022,7,No,400,3,Monday,None
19-12-2022,8,Yes,450,18,Monday,None
19-12-2022,9,No,500,6,Monday,None
19-12-2022,10,Yes,550,15,Monday,None
20-12-2022,1,No,100,2,Tuesday,None
20-12-2022,2,Yes,150,13,Tuesday,None
20-12-2022,3,No,200,29,Tuesday,None
20-12-2022,4,Yes,250,2,Tuesday,None
20-12-2022,5,No,300,12,Tuesday,None
20-12-2022,6,Yes,350,2,Tuesday,None
20-12-2022,7,No,400,12,Tuesday,None
20-12-2022,8,Yes,450,20,Tuesday,None
20-12-2022,9,No,500,6,Tuesday,None
20-12-2022,10,Yes,550,16,Tuesday,None
21-12-2022,1,No,100,8,Wednesday,None
21-12-2022,2,Yes,150,17,Wednesday,None
21-12-2022,3,No,200,17,Wednesday,None
21-12-2022,4,Yes,250,9,Wednesday,None
21-12-2022,5,No,300,13,Wednesday,None
21-12-2022,6,Yes,350,24,Wednesday,None
21-12-2022,7,No,400,27,Wednesday,None
21-12-2022,8,Yes,450,29,Wednesday,None
21-12-2022,9,No,500,26,Wednesday,None
21-12-2022,10,Yes,550,7,Wednesday,None
22-12-2022,1,No,100,27,Thursday,None
22-12-2022,2,Yes,150,15,Thursday,None
22-12-2022,3,No,200,28,Thursday,None
22-12-2022,4,Yes,250,4,Thursday,None
22-12-2022,5,No,300,26,Thursday,None
22-12-2022,6,Yes,350,23,Thursday,None
22-12-2022,7,No,400,21,Thursday,None
22-12-2022,8,Yes,450,9,Thursday,None
22-12-2022,9,No,500,20,Thursday,None
22-12-2022,10,Yes,550,9,Thursday,None
23-12-2022,1,No,100,25,Friday,None
23-12-2022,2,Yes,150,12,Friday,None
23-12-2022,3,No,200,28,Friday,None
23-12-2022,4,Yes,250,23,Friday,None
23-12-2022,5,No,300,15,Friday,None
23-12-2022,6,Yes,350,19,Friday,None
23-12-2022,7,No,400,24,Friday,None
23-12-2022,8,Yes,450,14,Friday,None
23-12-2022,9,No,500,0,Friday,None
23-12-2022,10,Yes,550,3,Friday,None
24-12-2022,1,No,100,19,Saturday,None
24-12-2022,2,Yes,150,7,Saturday,None
24-12-2022,3,No,200,3,Saturday,None
24-12-2022,4,Yes,250,24,Saturday,None
24-12-2022,5,No,300,2,Saturday,None
